filename_base,method,chunk_id,chunk_path,char_len,word_len,paragraph_idx
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,paragraphs,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-p-0001,chunks_paragraphs/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0001.txt,1970,287,1
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,paragraphs,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-p-0002,chunks_paragraphs/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0002.txt,1063,179,2
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,paragraphs,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-p-0003,chunks_paragraphs/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0003.txt,1951,301,3
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,paragraphs,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-p-0004,chunks_paragraphs/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0004.txt,220,42,4
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,paragraphs,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-p-0005,chunks_paragraphs/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0005.txt,1953,325,5
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,paragraphs,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-p-0006,chunks_paragraphs/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0006.txt,1866,283,6
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,paragraphs,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-p-0001,chunks_paragraphs/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0001.txt,1687,241,1
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,paragraphs,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-p-0002,chunks_paragraphs/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0002.txt,1952,311,2
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,paragraphs,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-p-0003,chunks_paragraphs/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0003.txt,246,36,3
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,paragraphs,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-p-0004,chunks_paragraphs/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0004.txt,1997,307,4
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,paragraphs,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-p-0005,chunks_paragraphs/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0005.txt,1538,209,5
8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales,paragraphs,8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales-p-0001,chunks_paragraphs/8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales/chunk_0001.txt,1989,296,1
8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales,paragraphs,8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales-p-0002,chunks_paragraphs/8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales/chunk_0002.txt,1400,195,2
8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales,paragraphs,8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales-p-0003,chunks_paragraphs/8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales/chunk_0003.txt,707,99,3
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0001,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0001.txt,1988,288,1
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0002,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0002.txt,1930,306,2
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0003,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0003.txt,850,144,3
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0004,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0004.txt,1998,310,4
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0005,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0005.txt,1973,292,5
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0006,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0006.txt,1839,305,6
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0007,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0007.txt,1942,282,7
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0008,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0008.txt,1758,263,8
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,paragraphs,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-p-0009,chunks_paragraphs/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0009.txt,581,88,9
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0001,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0001.txt,1931,294,1
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0002,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0002.txt,1038,163,2
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0003,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0003.txt,1927,309,3
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0004,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0004.txt,636,97,4
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0005,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0005.txt,1999,308,5
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0006,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0006.txt,467,74,6
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0007,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0007.txt,1913,302,7
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0008,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0008.txt,668,100,8
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0009,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0009.txt,1938,287,9
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0010,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0010.txt,109,21,10
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0011,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0011.txt,1983,288,11
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0012,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0012.txt,1770,268,12
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0013,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0013.txt,1972,305,13
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,paragraphs,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-p-0014,chunks_paragraphs/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0014.txt,509,83,14
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0001,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0001.txt,1998,306,1
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0002,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0002.txt,1894,291,2
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0003,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0003.txt,228,39,3
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0004,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0004.txt,1943,291,4
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0005,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0005.txt,1339,201,5
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0006,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0006.txt,1890,304,6
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0007,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0007.txt,1696,274,7
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0008,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0008.txt,1998,308,8
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0009,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0009.txt,659,105,9
9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales,paragraphs,9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales-p-0010,chunks_paragraphs/9_Semana_AI_20251002_2_JavierAlonsoRojasRojas_AgentesLLMYRedesNeuronales/chunk_0010.txt,1171,189,10
